config,model,scaled,precision,recall,f1,auc_roc,n_future,nan_scores
C1,passive_aggressive,False,0.3682170542635659,0.35984848484848486,0.36398467432950193,0.6903199584338965,1620,0
C1,passive_aggressive_scaled,True,0.8032786885245902,0.7424242424242424,0.7716535433070866,0.9403744301421293,1620,0
C1,perceptron,False,0.3435114503816794,0.3409090909090909,0.34220532319391633,0.6070327165459908,1620,0
C1,perceptron_scaled,True,0.7454545454545455,0.7765151515151515,0.7606679035250464,0.9453914141414141,1620,0
C1,sgd_logistic,False,0.3244274809160305,0.32196969696969696,0.3231939163498099,0.5957193617591848,1620,0
C1,sgd_logistic_scaled,True,0.8434343434343434,0.6325757575757576,0.7229437229437229,0.9116329221417716,1620,0
C1,gaussian_nb,False,0.3673139158576052,0.8598484848484849,0.5147392290249433,0.8854767252167697,1620,0
C1,gaussian_nb_scaled,True,0.4602649006622517,0.5265151515151515,0.4911660777385159,0.8077092830964512,1620,649
